,sentence_id,sentence,category,sentiment
2858,B00KMRGF28_145_A1X3Y4R5C1S4JH:3,Only downfall is the preloaded McAfee and other software.,SOFTWARE#GENERAL,negative
2859,B00KMRGF28_145_A1X3Y4R5C1S4JH:3,Only downfall is the preloaded McAfee and other software.,LAPTOP#DESIGN_FEATURES,negative
2860,B00KMRGF28_145_A1X3Y4R5C1S4JH:4,"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login.",SOFTWARE#GENERAL,positive
2861,B00KMRGF28_145_A1X3Y4R5C1S4JH:4,"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login.",SOFTWARE#MISCELLANEOUS,negative
2862,B00KMRGF28_145_A1X3Y4R5C1S4JH:5,"Device is light weight, quiet during operation and produces little to no heat.",LAPTOP#DESIGN_FEATURES,positive
2863,B00KMRGF28_145_A1X3Y4R5C1S4JH:5,"Device is light weight, quiet during operation and produces little to no heat.",LAPTOP#QUALITY,positive
2864,B00KMRGF28_145_A1X3Y4R5C1S4JH:6,It has a quick start up and shut down time.,LAPTOP#OPERATION_PERFORMANCE,positive
2865,B00KMRGF28_145_A1X3Y4R5C1S4JH:7,The display is good quality.,DISPLAY#QUALITY,positive
2866,B00KMRGF28_145_A1X3Y4R5C1S4JH:8,Just wish there were more USB ports.,LAPTOP#DESIGN_FEATURES,negative
2867,B00KMRGF28_31_AQRNSQCH3NRA5:0,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY.",LAPTOP#GENERAL,positive
2868,B00KMRGF28_31_AQRNSQCH3NRA5:0,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY.",LAPTOP#PRICE,positive
2869,B00KMRGF28_31_AQRNSQCH3NRA5:0,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY.",LAPTOP#QUALITY,positive
2870,B00KMRGF28_31_AQRNSQCH3NRA5:1,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT.",LAPTOP#DESIGN_FEATURES,positive
2871,B00KMRGF28_31_AQRNSQCH3NRA5:1,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT.",LAPTOP#USABILITY,positive
2872,B00KMRGF28_31_AQRNSQCH3NRA5:1,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT.",LAPTOP#GENERAL,positive
2873,B00KMRGF28_96_A17B83D5U1E5W2:0,It's so damn good I bought 2 :D,LAPTOP#GENERAL,positive
2874,B00KMRGF28_96_A17B83D5U1E5W2:1,"If you're the type of person that just likes to browse the Internet and enjoy media and do light work with Microsoft office, this is the laptop for you.",LAPTOP#MISCELLANEOUS,positive
2876,B00KMRGF28_96_A17B83D5U1E5W2:2,Don't expect it to be a champion performer so if you want to play games or whatever this is not the computer for you.,LAPTOP#MISCELLANEOUS,negative
2877,B00KMRGF28_96_A17B83D5U1E5W2:3,It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.,LAPTOP#DESIGN_FEATURES,positive
2878,B00KMRGF28_96_A17B83D5U1E5W2:3,It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.,LAPTOP#PORTABILITY,positive
2879,B00KMRGF28_96_A17B83D5U1E5W2:4,I would recommend this to anyone who doesn't need much out of a computer.,LAPTOP#MISCELLANEOUS,positive
2882,B00KMRGF28_97_A2F819YX0XJ5Y1:0,I am very happy with this computer.,LAPTOP#GENERAL,positive
2883,B00KMRGF28_97_A2F819YX0XJ5Y1:1,"It is exactly what I expected, and the price is excellent!",LAPTOP#GENERAL,positive
2884,B00KMRGF28_97_A2F819YX0XJ5Y1:1,"It is exactly what I expected, and the price is excellent!",LAPTOP#PRICE,positive
2885,B00KMRGF28_97_A2F819YX0XJ5Y1:2,"You are getting what you pay for and in my opinion, it is worth more.",LAPTOP#GENERAL,positive
2886,B00KMRGF28_97_A2F819YX0XJ5Y1:2,"You are getting what you pay for and in my opinion, it is worth more.",LAPTOP#PRICE,positive
2887,B00KMRGF28_97_A2F819YX0XJ5Y1:3,Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.,LAPTOP#OPERATION_PERFORMANCE,positive
2888,B00KMRGF28_97_A2F819YX0XJ5Y1:3,Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.,LAPTOP#GENERAL,positive
2890,B00KMRGF28_98_A1YYZDBT4D9GEA:1,"I thought it would have a CD-rom drive, but there isnt one.",LAPTOP#DESIGN_FEATURES,negative
2891,B00KMRGF28_98_A1YYZDBT4D9GEA:2,Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.,LAPTOP#DESIGN_FEATURES,negative
2892,B00KMRGF28_98_A1YYZDBT4D9GEA:2,Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.,LAPTOP#CONNECTIVITY,negative
2893,B00KMRGF28_98_A1YYZDBT4D9GEA:3,But for the price its good.,LAPTOP#GENERAL,positive
2895,B00FU83YWS_29_A12BQH3ETKAFX1:0,Other than the slow CPU it works great for everyday use.,CPU#OPERATION_PERFORMANCE,negative
2896,B00FU83YWS_29_A12BQH3ETKAFX1:0,Other than the slow CPU it works great for everyday use.,LAPTOP#MISCELLANEOUS,positive
2897,B00FU83YWS_29_A12BQH3ETKAFX1:1,Heavy gaming is definitely not it's strong point.,LAPTOP#MISCELLANEOUS,negative
2898,B00FU83YWS_29_A12BQH3ETKAFX1:2,The cover is a soft rubber texture without the friction.,LAPTOP#QUALITY,positive
2899,B00FU83YWS_29_A12BQH3ETKAFX1:3,Slick design and looks great.,LAPTOP#DESIGN_FEATURES,positive
2900,B00FU83YWS_19_A1MBI7JFXKWNWS:0,"The machine is easy to use, has the power it needs for personal use and some light professional work.",LAPTOP#USABILITY,positive
2901,B00FU83YWS_19_A1MBI7JFXKWNWS:0,"The machine is easy to use, has the power it needs for personal use and some light professional work.",LAPTOP#MISCELLANEOUS,positive
2903,B00FU83YWS_19_A1MBI7JFXKWNWS:2,The battery seems adequate for most uses ~ 4.5 hour use/charge.,BATTERY#OPERATION_PERFORMANCE,positive
2904,B00FU83YWS_19_A1MBI7JFXKWNWS:3,Screen is clear and bright.,DISPLAY#QUALITY,positive
2905,B00FU83YWS_19_A1MBI7JFXKWNWS:4,Glad it has the DVD drive.,LAPTOP#DESIGN_FEATURES,positive
2906,B00FU83YWS_19_A1MBI7JFXKWNWS:5,Perfectly adequate.,LAPTOP#GENERAL,positive
2907,B00D7Z84OY_18_A293J8GU1DRRJ5:0,Great PC.,LAPTOP#GENERAL,positive
2908,B00D7Z84OY_18_A293J8GU1DRRJ5:1,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).",LAPTOP#OPERATION_PERFORMANCE,positive
2909,B00D7Z84OY_18_A293J8GU1DRRJ5:1,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).",MEMORY#DESIGN_FEATURES,positive
2910,B00D7Z84OY_18_A293J8GU1DRRJ5:1,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality).",LAPTOP#MISCELLANEOUS,positive
2911,B00D7Z84OY_18_A293J8GU1DRRJ5:2,Great sound quality too.,MULTIMEDIA_DEVICES#QUALITY,positive
2912,B00KMRGF28_212_A22IB8C8G5YVZD:0,Nice laptop.,LAPTOP#GENERAL,positive
2913,B00KMRGF28_212_A22IB8C8G5YVZD:1,"I use it for school, its quick and has everything I need on it.",LAPTOP#OPERATION_PERFORMANCE,positive
2914,B00KMRGF28_212_A22IB8C8G5YVZD:1,"I use it for school, its quick and has everything I need on it.",LAPTOP#GENERAL,positive
2915,B00KMRGF28_212_A22IB8C8G5YVZD:2,Good battery life as well.,BATTERY#OPERATION_PERFORMANCE,positive
2916,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,Wifi card not working right out of the box.,LAPTOP#CONNECTIVITY,negative
2917,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,Wifi card not working right out of the box.,HARDWARE#QUALITY,negative
2918,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,Wifi card not working right out of the box.,HARDWARE#OPERATION_PERFORMANCE,negative
2919,B00D7Z84OY_6_A3LVQPXOZD4VIT:1,Dealing with HP support is a ridiculous and painful experience.,SUPPORT#QUALITY,negative
2920,B00D7Z84OY_6_A3LVQPXOZD4VIT:2,"I have spent more than 2.5 hours on the phone with them (over 4 different calls), only to get no where.",SUPPORT#QUALITY,negative
2921,B00D7Z84OY_6_A3LVQPXOZD4VIT:3,"Now I'm looking into the return process, which I'm sure will just be loads of fun, if my prior experience is any indication.",SUPPORT#QUALITY,negative
2922,B00D7Z84OY_6_A3LVQPXOZD4VIT:4,"Seriously, save yourself the hassle and purchase from a different company.",COMPANY#GENERAL,negative
2923,B00D7Z84OY_6_A3LVQPXOZD4VIT:5,"Used to love HP products, but this has soured me on the whole company.",LAPTOP#GENERAL,negative
2924,B00D7Z84OY_6_A3LVQPXOZD4VIT:5,"Used to love HP products, but this has soured me on the whole company.",COMPANY#GENERAL,negative
2925,B0096VDM8G_57_A2MZ152WGRBXCC:0,By far the best laptop I've ever had.,LAPTOP#GENERAL,positive
2926,B0096VDM8G_57_A2MZ152WGRBXCC:1,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",LAPTOP#OPERATION_PERFORMANCE,positive
2927,B0096VDM8G_57_A2MZ152WGRBXCC:1,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",DISPLAY#QUALITY,positive
2928,B0096VDM8G_57_A2MZ152WGRBXCC:1,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size.",BATTERY#OPERATION_PERFORMANCE,positive
2930,B0096VDM8G_57_A2MZ152WGRBXCC:2,"My only concern is that since the battery is not external, I will not be able to change it out once it starts not to hold a good charge over a length of time.",LAPTOP#DESIGN_FEATURES,negative
2933,B00KMRGF28_158_A290OAUA8EAMP3:0,The product is average and works well.,LAPTOP#OPERATION_PERFORMANCE,positive
2935,B00KMRGF28_158_A290OAUA8EAMP3:2,The mouse pad however is very loud which is why i gave it four stars.,MOUSE#QUALITY,negative
2936,B00KMRGF28_172_A1RJ2J18DI98FG:0,I had a great experience purchasing my Dell Inspiron i3531-1200BK 15.6-Inch Laptop.,LAPTOP#GENERAL,positive
2938,B00KMRGF28_172_A1RJ2J18DI98FG:2,"My laptop was easy to set-up, and I've had no problems to date.",LAPTOP#USABILITY,positive
2939,B00KMRGF28_172_A1RJ2J18DI98FG:2,"My laptop was easy to set-up, and I've had no problems to date.",LAPTOP#GENERAL,positive
2941,B00FU83YWS_25_A3504VWFA6UMTO:0,Did not disappoint me at all.,LAPTOP#GENERAL,positive
2942,B00FU83YWS_25_A3504VWFA6UMTO:1,Lenovo is the best laptop.,LAPTOP#GENERAL,positive
2943,B00FU83YWS_26_A3I7Q5Y8IIS1YE:0,Built in mike is really poor and unusable for Skype or any other purpose.,MULTIMEDIA_DEVICES#QUALITY,negative
2944,B00FU83YWS_26_A3I7Q5Y8IIS1YE:0,Built in mike is really poor and unusable for Skype or any other purpose.,MULTIMEDIA_DEVICES#USABILITY,negative
2945,B00FU83YWS_26_A3I7Q5Y8IIS1YE:1,And the only microphone input is for a combo Mike/Speaker plug.,LAPTOP#DESIGN_FEATURES,negative
2946,B00FU83YWS_26_A3I7Q5Y8IIS1YE:2,So to communicate I need to wear ear plugs or a headset with a built-in mike.,LAPTOP#USABILITY,negative
2947,B00FU83YWS_26_A3I7Q5Y8IIS1YE:3,That's a nuisance for family Skype calls...only one can speak at a time.,LAPTOP#USABILITY,negative
2948,B00FU83YWS_20_ANRBJAFRZR1M8:0,"We haven't used it enough or had it long enough to give it 5 stars, but so far it has been a very good laptop.",LAPTOP#GENERAL,positive
2949,B00FU83YWS_20_ANRBJAFRZR1M8:1,Several other reviewers made comments on the keyboard and now I can understand why --- this keyboard is the nicest to use of any laptop we've ever owned.,KEYBOARD#USABILITY,positive
2950,B00FU83YWS_20_ANRBJAFRZR1M8:2,"I'm a life-long desktop computer user, and the keyboard on this laptop is as close to a ""normal"" keyboard as I've ever seen.",KEYBOARD#GENERAL,positive
2951,B00FU83YWS_20_ANRBJAFRZR1M8:3,We like this new laptop -- a lot!,LAPTOP#GENERAL,positive
2952,B00FU83YWS_36_A21F9QHZIQH13I:0,Very good performer for the price.,LAPTOP#OPERATION_PERFORMANCE,positive
2954,B00FU83YWS_36_A21F9QHZIQH13I:1,"Not blazing fast, but quick enough.",LAPTOP#OPERATION_PERFORMANCE,positive
2955,B00FU83YWS_36_A21F9QHZIQH13I:2,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,LAPTOP#DESIGN_FEATURES,positive
2956,B00FU83YWS_36_A21F9QHZIQH13I:2,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,SOFTWARE#MISCELLANEOUS,positive
2957,B00FU83YWS_36_A21F9QHZIQH13I:2,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.,COMPANY#GENERAL,positive
2958,B00FU83YWS_36_A21F9QHZIQH13I:3,The desktop was clean once I got it up and running.,LAPTOP#DESIGN_FEATURES,positive
2959,B00FU83YWS_36_A21F9QHZIQH13I:4,"Battery life is above average, and it charges quickly.",BATTERY#OPERATION_PERFORMANCE,positive
2960,B00FU83YWS_36_A21F9QHZIQH13I:5,Keyboard is sturdy.,KEYBOARD#QUALITY,positive
2963,B00FU83YWS_36_A21F9QHZIQH13I:7,I will be considering Lenovo for all future laptop purchases.,COMPANY#GENERAL,positive
2964,B00FU83YWS_37_A1BEVTJDXGMJ5I:0,This lap top is good so far.,LAPTOP#GENERAL,positive
2965,B00FU83YWS_37_A1BEVTJDXGMJ5I:1,It is quiet runs smoothly.,LAPTOP#QUALITY,positive
2966,B00FU83YWS_37_A1BEVTJDXGMJ5I:1,It is quiet runs smoothly.,LAPTOP#OPERATION_PERFORMANCE,positive
2967,B00FU83YWS_37_A1BEVTJDXGMJ5I:2,"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag.",LAPTOP#DESIGN_FEATURES,positive
2968,B00FU83YWS_37_A1BEVTJDXGMJ5I:2,"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag.",LAPTOP#OPERATION_PERFORMANCE,positive
2974,B00FU83YWS_5_A32LJA5R33Y631:1,it stopped working 31 days after purchase.,LAPTOP#OPERATION_PERFORMANCE,negative
2975,B00FU83YWS_5_A32LJA5R33Y631:1,it stopped working 31 days after purchase.,LAPTOP#QUALITY,negative
2978,B00FU83YWS_5_A32LJA5R33Y631:4,it was slow and might be problematic.,LAPTOP#OPERATION_PERFORMANCE,negative
2979,B00FU83YWS_5_A32LJA5R33Y631:4,it was slow and might be problematic.,LAPTOP#GENERAL,negative
2980,B00FU83YWS_5_A32LJA5R33Y631:5,i would shop around for a better one.,LAPTOP#GENERAL,negative
2981,B00FU83YWS_64_A3DGGMIJIKUS2O:0,CRASHED only 2 days from getting it!!!!,LAPTOP#OPERATION_PERFORMANCE,negative
2982,B00FU83YWS_64_A3DGGMIJIKUS2O:0,CRASHED only 2 days from getting it!!!!,LAPTOP#QUALITY,negative
2983,B00FU83YWS_64_A3DGGMIJIKUS2O:1,Says it is failing hard drive.,HARD_DISC#QUALITY,negative
2985,B00FU83YWS_64_A3DGGMIJIKUS2O:3,I should have bought something better.,LAPTOP#GENERAL,negative
2986,B00KMRGF28_79_A2BQP7V50CE1BM:0,"The PC is works well with a good battery and a power cable, and has a web cam.",LAPTOP#OPERATION_PERFORMANCE,positive
2987,B00KMRGF28_79_A2BQP7V50CE1BM:0,"The PC is works well with a good battery and a power cable, and has a web cam.",BATTERY#OPERATION_PERFORMANCE,positive
2988,B00KMRGF28_79_A2BQP7V50CE1BM:0,"The PC is works well with a good battery and a power cable, and has a web cam.",LAPTOP#DESIGN_FEATURES,positive
2989,B00KMRGF28_79_A2BQP7V50CE1BM:1,"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP#DESIGN_FEATURES,negative
2990,B00KMRGF28_79_A2BQP7V50CE1BM:1,"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP#USABILITY,negative
2991,B00KMRGF28_79_A2BQP7V50CE1BM:1,"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive.",LAPTOP#CONNECTIVITY,negative
2993,B00KMRGF28_200_A1SHTXCLHRR3TT:1,"Other than a hate of windows 8, she just loves it.",LAPTOP#GENERAL,positive
2994,B00KMRGF28_200_A1SHTXCLHRR3TT:1,"Other than a hate of windows 8, she just loves it.",OS#GENERAL,negative
2998,B00KMRGF28_224_A2BW7RFR3C267G:3,The plastic materials are rather cheap.,LAPTOP#QUALITY,negative
2999,B0096VDM8G_88_A32QNAMOSUG1HS:0,LOVE IT!,LAPTOP#GENERAL,positive
3000,B0096VDM8G_88_A32QNAMOSUG1HS:1,NEEDS MORE INSTRUCTIONS WITH IT,LAPTOP#MISCELLANEOUS,negative
3001,B00AH4A950_5_A2GV12LV1OMGT1:0,"I'm very happy with my Acer, it does just for what I need it.",LAPTOP#GENERAL,positive
3002,B00AH4A950_5_A2GV12LV1OMGT1:1,Even the sound is fantastic,MULTIMEDIA_DEVICES#QUALITY,positive
3003,B00D7Z84OY_48_A2XVST4DRWHUO2:0,I love this laptop.,LAPTOP#GENERAL,positive
3004,B00D7Z84OY_48_A2XVST4DRWHUO2:1,Even my extremely tech savvy boyfriend was impressed with the features and sleek design.,LAPTOP#DESIGN_FEATURES,positive
3005,B00D7Z84OY_48_A2XVST4DRWHUO2:2,"Although I've had it for less than a week, I am very satisfied.",LAPTOP#GENERAL,positive
3006,B00D7Z84OY_5_A3PBMQ9JF4Z9RQ:0,Functions well.,LAPTOP#OPERATION_PERFORMANCE,positive
3007,B00D7Z84OY_5_A3PBMQ9JF4Z9RQ:1,Does all that was advertised.,LAPTOP#GENERAL,positive
3008,B0096VDM8G_85_A333WUOS73QYJ6:0,"If it had a 4,5 star option, that is what I would give.",LAPTOP#GENERAL,positive
3009,B0096VDM8G_85_A333WUOS73QYJ6:1,"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP#QUALITY,positive
3010,B0096VDM8G_85_A333WUOS73QYJ6:1,"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",DISPLAY#GENERAL,positive
3011,B0096VDM8G_85_A333WUOS73QYJ6:1,"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP#CONNECTIVITY,negative
3012,B0096VDM8G_85_A333WUOS73QYJ6:1,"The build is perfect, the screen fantastic, but I do have a bit of a problem with the fact that I have to buy adaptors for nearly everything, from vga cables to ethernet cables, so, almost perfect...",LAPTOP#USABILITY,negative
3015,B0096VDM8G_65_A1AQ8JT2A3UWMY:2,1.Great display.,DISPLAY#GENERAL,positive
3016,B0096VDM8G_65_A1AQ8JT2A3UWMY:3,Love the color accuracy.,DISPLAY#QUALITY,positive
3017,B0096VDM8G_65_A1AQ8JT2A3UWMY:4,2.Very decent speakers.,MULTIMEDIA_DEVICES#GENERAL,positive
3018,B0096VDM8G_65_A1AQ8JT2A3UWMY:5,3.Fairly fast.,LAPTOP#OPERATION_PERFORMANCE,positive
3019,B0096VDM8G_65_A1AQ8JT2A3UWMY:6,4.Loud fan when watching 4K video off YouTube.,FANS_COOLING#QUALITY,negative
3020,B0096VDM8G_65_A1AQ8JT2A3UWMY:7,Sounds like a washer.,FANS_COOLING#QUALITY,negative
3021,B0096VDM8G_65_A1AQ8JT2A3UWMY:8,Machine gets fairly hot near the bottom of the screen.,LAPTOP#QUALITY,negative
3023,B0096VDM8G_65_A1AQ8JT2A3UWMY:10,Battery power laptop had difficulties computing.,LAPTOP#OPERATION_PERFORMANCE,negative
3024,B0096VDM8G_65_A1AQ8JT2A3UWMY:10,Battery power laptop had difficulties computing.,LAPTOP#USABILITY,negative
3025,B0096VDM8G_65_A1AQ8JT2A3UWMY:11,6.Still feels too heavy to me.,LAPTOP#DESIGN_FEATURES,negative
3026,B0096VDM8G_65_A1AQ8JT2A3UWMY:12,Could lose another pound or two.,LAPTOP#DESIGN_FEATURES,negative
3027,B0096VDM8G_65_A1AQ8JT2A3UWMY:13,7.Expensive.,LAPTOP#PRICE,negative
3028,B0096VDM8G_65_A1AQ8JT2A3UWMY:14,Paid close to $2800 out the door.,LAPTOP#PRICE,negative
3031,B00KMRGF28_221_A4YVKTRE1Z1OU:0,Biggest piece of junk I have ever purchased.,LAPTOP#QUALITY,negative
3033,B00KMRGF28_221_A4YVKTRE1Z1OU:2,This clunker however stopped working after only two weeks of having it delivered.,LAPTOP#OPERATION_PERFORMANCE,negative
