,sentence_id,sentence,category,sentiment
2640,FF#3:16,"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!",service#general,negative
2641,FF#3:17,"No desert menu, no apology, nothing!!!!!!",service#general,negative
2643,FF#3:19,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",service#general,negative
2644,FF#3:20,"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",service#general,negative
2646,FF#3:22,The level of rudeness was preposterous.,service#general,negative
2647,FF#3:23,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",service#general,negative
2648,FF#3:23,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",drinks#quality,positive
2649,FF#3:23,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",food#quality,positive
2650,FF#3:24,I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.,restaurant#general,negative
2651,FF#3:25,THIS STAFF SHOULD BE FIRED.,service#general,negative
2652,EVPK#9:0,cirspy crust margherita pizza,food#quality,positive
2654,EVPK#9:2,it was really good pizza.,food#quality,positive
2655,EVPK#9:3,the crust was imazingly cooked well and pizza was fully loaded:):):),food#quality,positive
2656,EVPK#9:3,the crust was imazingly cooked well and pizza was fully loaded:):):),food#style_options,positive
2657,EVPK#9:4,you know what i mean all the positives things happening there made mw write this review.,restaurant#general,positive
2658,CLF#4:0,Single Worst Restaurant in Manhattan,restaurant#general,negative
2659,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",ambience#general,positive
2660,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",food#quality,positive
2661,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",food#quality,positive
2662,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",food#quality,positive
2664,CLF#4:3,If I could give 0 stars I would do so for this place.,restaurant#general,negative
2666,CLF#4:5,The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.,restaurant#miscellaneous,negative
2667,CLF#4:6,Well...they can run but they can't hide.,restaurant#general,negative
2671,CLF#4:10,This place...god where do i begin.,restaurant#general,negative
2672,CLF#4:11,It is quite a spectacular scene i'll give them that.,ambience#general,positive
2674,CLF#4:12,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,food#quality,negative
2675,CLF#4:12,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,food#prices,negative
2676,CLF#4:12,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,service#general,negative
2677,CLF#4:13,"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.",restaurant#general,negative
2678,BHD#4:0,Great Hot Dogs!,food#quality,positive
2680,BHD#4:2,"Though it's been crowded most times I've gone here, Bark always delivers on their food.",food#quality,positive
2682,BHD#4:3,"The hot dogs are top notch, and they're Slamwich is amazing!",food#quality,positive
2683,BHD#4:3,"The hot dogs are top notch, and they're Slamwich is amazing!",food#quality,positive
2684,BHD#4:4,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",restaurant#general,positive
2685,BHD#4:4,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",food#quality,positive
2686,BHD#4:5,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,food#prices,negative
2687,BHD#4:6,"But nonetheless--great spot, great food.",restaurant#general,positive
2688,BHD#4:6,"But nonetheless--great spot, great food.",food#quality,positive
2689,BFC#7:0,Fabulous food - if the front of house staff don't put you off – ,food#quality,positive
2690,BFC#7:0,Fabulous food - if the front of house staff don't put you off – ,service#general,negative
2692,BFC#7:2,"It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. ",restaurant#prices,negative
2693,BFC#7:3,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",service#general,positive
2694,BFC#7:3,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",service#general,negative
2695,BFC#7:3,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",food#quality,positive
2696,BFC#7:4,"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",restaurant#miscellaneous,negative
2697,BFC#7:4,"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",service#general,negative
2698,BFC#7:4,"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",service#general,negative
2699,BFC#7:5,The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,service#general,negative
2700,BFC#7:6,"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??",service#general,negative
2701,BFC#7:7,I'd be horrified if my staff were turning away customers so early and so rudely!,service#general,negative
2702,BFC#7:8,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",service#general,negative
2703,BFC#7:9,"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. ",service#general,negative
2704,BFC#7:10,"Again, I'd be super upset if that were my employee.",service#general,negative
2705,BFC#7:11,"Considering you will spend at least $60 a head, I expect better service. ",service#general,negative
2706,BFC#7:11,"Considering you will spend at least $60 a head, I expect better service. ",restaurant#prices,negative
2707,BFC#7:12,"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",service#general,negative
2708,ADLT#6:0,"Maitre-D-""Eat and get out""",service#general,negative
2710,ADLT#6:2,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",food#quality,positive
2711,ADLT#6:2,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",service#general,positive
